' Make',' Model',Year,price ,' Engine Type',Fuel Economy,' Transmission',' Drivetrain',' Safety Ratings'
' Tesla',' Model S',2019,9145719,' Electric',114.1,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2018,9317043,' Electric',127.9,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2021,8414745,' Electric',129.6,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2015,7233595,' Electric',115.9,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2020,7382665,' Electric',119.6,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2016,852186,' Electric',129.9,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2018,8111515,' Electric',112.8,' Manual',' RWD',' 5 stars'
' Tesla',' Model S',2021,10135625,' Electric',113.4,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2022,9446167,' Electric',128.3,' Manual',' AWD',' 5 stars'
' Tesla',' Model S',2023,10327264,' Electric',121.7,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2019,8422663,' Electric',135.3,' Manual',' AWD',' 5 stars'
' Tesla',' Model S',2016,10137202,' Electric',132.3,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2021,7368451,' Electric',133.9,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2022,10012359,' Electric',112.3,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2016,10015668,' Electric',131.7,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2015,7504738,' Electric',126.4,' Manual',' RWD',' 5 stars'
' Tesla',' Model S',2018,10073034,' Electric',121.3,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2019,9812079,' Electric',113.3,' Manual',' RWD',' 5 stars'
' Tesla',' Model S',2020,10012373,' Electric',130.5,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2015,8844761,' Electric',123.5,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2017,7653628,' Electric',115.5,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2020,10648375,' Electric',131.2,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2018,9612877,' Electric',136.2,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2018,7634206,' Electric',120.4,' Manual',' AWD',' 5 stars'
' Tesla',' Model S',2023,9303704,' Electric',121.7,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2017,7504609,' Electric',118.9,' Manual',' AWD',' 5 stars'
' Tesla',' Model S',2023,7525706,' Electric',136.4,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2015,7561081,' Electric',116.7,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2022,10439914,' Electric',120.9,' Manual',' AWD',' 5 stars'
' Tesla',' Model S',2015,10729979,' Electric',129,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2015,1066884,' Electric',120,' Manual',' AWD',' 5 stars'
' Tesla',' Model S',2019,934553,' Electric',124,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2018,8313161,' Electric',119.1,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2017,8553647,' Electric',126.8,' Manual',' RWD',' 5 stars'
' Tesla',' Model S',2021,8566203,' Electric',113.1,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2015,9660143,' Electric',113.7,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2020,10600605,' Electric',131.9,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2020,7515304,' Electric',121.1,' Manual',' AWD',' 5 stars'
' Tesla',' Model S',2018,10542115,' Electric',111.9,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2022,10294142,' Electric',131.2,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2018,9669178,' Electric',122.9,' Manual',' AWD',' 5 stars'
' Tesla',' Model S',2020,7320146,' Electric',128.6,' Manual',' AWD',' 5 stars'
' Tesla',' Model S',2017,10789331,' Electric',135.7,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2017,107594,' Electric',122.4,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2020,9013335,' Electric',127.9,' Manual',' AWD',' 5 stars'
' Tesla',' Model S',2018,8544868,' Electric',135,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2021,10227611,' Electric',117.1,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2023,9798554,' Electric',120.6,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2019,8671501,' Electric',118.3,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2018,8834109,' Electric',125.7,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2017,8338933,' Electric',117.1,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2015,7497882,' Electric',134.2,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2021,8927955,' Electric',128.2,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2020,7817979,' Electric',114.2,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2017,9704882,' Electric',120.1,' Manual',' RWD',' 5 stars'
' Tesla',' Model S',2021,7526509,' Electric',112.5,' Manual',' AWD',' 5 stars'
' Tesla',' Model S',2020,8568639,' Electric',123,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2022,9088848,' Electric',118.6,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2018,8231257,' Electric',125.9,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2018,7891602,' Electric',134.7,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2019,973705,' Electric',114.5,' Manual',' RWD',' 5 stars'
' Tesla',' Model S',2019,7254566,' Electric',117.2,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2020,821507,' Electric',127.7,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2021,10700056,' Electric',129,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2020,10791444,' Electric',124.3,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2023,8462545,' Electric',129.1,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2020,7955737,' Electric',119.2,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2019,8505181,' Electric',122.7,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2015,10443171,' Electric',132.6,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2019,864936,' Electric',114.3,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2019,8769808,' Electric',126,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2021,8618012,' Electric',117.1,' Manual',' RWD',' 5 stars'
' Tesla',' Model S',2016,10762663,' Electric',121.3,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2018,10256763,' Electric',117.7,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2023,7771373,' Electric',118.5,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2018,8095682,' Electric',112.9,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2015,8413998,' Electric',126,' Manual',' AWD',' 5 stars'
' Tesla',' Model S',2017,8912345,' Electric',121,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2020,1063884,' Electric',124.9,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2015,8625393,' Electric',118.2,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2018,10547527,' Electric',132.6,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2020,10222757,' Electric',130.7,' Manual',' RWD',' 5 stars'
' Tesla',' Model S',2021,10557673,' Electric',128.7,' Manual',' RWD',' 5 stars'
' Tesla',' Model S',2017,7491702,' Electric',134.3,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2018,7806728,' Electric',119.6,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2022,8962802,' Electric',124.5,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2022,9155501,' Electric',123.7,' Automatic',' AWD',' 5 stars'
' Tesla',' Model S',2021,776967,' Electric',129.7,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2018,9383443,' Electric',134.2,' Automatic',' FWD',' 5 stars'
' Tesla',' Model S',2017,7392628,' Electric',120.7,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2020,8622879,' Electric',129.2,' Manual',' RWD',' 5 stars'
' Tesla',' Model S',2015,9063608,' Electric',126,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2021,10770173,' Electric',123.6,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2021,877839,' Electric',115.6,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2019,10263835,' Electric',112.9,' Automatic',' RWD',' 5 stars'
' Tesla',' Model S',2015,994034,' Electric',122.7,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2015,8760087,' Electric',120.9,' Manual',' FWD',' 5 stars'
' Tesla',' Model S',2017,7573365,' Electric',128.9,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2016,2387753,' Hybrid',57.1,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2015,2465737,' Hybrid',55.2,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2019,2954698,' Hybrid',53.6,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2015,2855265,' Hybrid',50,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2019,2521326,' Hybrid',55.1,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2018,218188,' Hybrid',55.3,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2021,2178621,' Hybrid',54.9,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2020,2213999,' Hybrid',55.9,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2021,2848704,' Hybrid',54.4,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2017,2484488,' Hybrid',52.1,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2018,2551748,' Hybrid',51,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2017,2215041,' Hybrid',48.5,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2019,2652088,' Hybrid',52.2,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2023,2400385,' Hybrid',50,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2016,2017479,' Hybrid',53.5,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2017,2650821,' Hybrid',47.5,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2020,2462089,' Hybrid',54.3,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2015,2991301,' Hybrid',47.5,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2019,2829972,' Hybrid',53.9,' Automatic',' AWD',' 5 stars'
' Toyota',' Camry',2018,2101079,' Hybrid',55.9,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2020,2852588,' Hybrid',53.7,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2017,2358805,' Hybrid',53.2,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2016,2762567,' Hybrid',53.5,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2022,2866009,' Hybrid',48.8,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2017,2326114,' Hybrid',53.9,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2020,2046306,' Hybrid',50.3,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2017,219548,' Hybrid',48.7,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2017,2269512,' Hybrid',53.5,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2022,2886592,' Hybrid',50.4,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2016,2661532,' Hybrid',52.5,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2023,2228727,' Hybrid',47.7,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2019,273164,' Hybrid',54.4,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2023,2119599,' Hybrid',56.8,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2019,2853807,' Hybrid',54.9,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2021,2933036,' Hybrid',52.3,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2021,2044214,' Hybrid',47.5,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2020,2594732,' Hybrid',50.1,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2015,2409382,' Hybrid',56.3,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2020,2238005,' Hybrid',56.8,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2018,2391094,' Hybrid',53.7,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2022,2105699,' Hybrid',53.4,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2018,2237931,' Hybrid',55.9,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2023,2814703,' Hybrid',54.3,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2023,2636493,' Hybrid',54.8,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2020,2427931,' Hybrid',54.4,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2018,2889614,' Hybrid',56,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2020,2158458,' Hybrid',51,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2016,2292717,' Hybrid',54.8,' Automatic',' AWD',' 5 stars'
' Toyota',' Camry',2018,25754,' Hybrid',50.9,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2016,2920283,' Hybrid',49.8,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2022,2126563,' Hybrid',55.1,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2015,2970855,' Hybrid',55.3,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2023,2492121,' Hybrid',51.9,' Automatic',' AWD',' 5 stars'
' Toyota',' Camry',2020,2718499,' Hybrid',52.4,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2015,2969809,' Hybrid',55,' Automatic',' AWD',' 5 stars'
' Toyota',' Camry',2017,2770211,' Hybrid',47.4,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2023,2040121,' Hybrid',48.2,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2017,2561492,' Hybrid',52.2,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2015,2716743,' Hybrid',54.1,' Automatic',' AWD',' 5 stars'
' Toyota',' Camry',2017,2834385,' Hybrid',57,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2021,2306561,' Hybrid',51.8,' Automatic',' AWD',' 5 stars'
' Toyota',' Camry',2021,260532,' Hybrid',49.1,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2018,2022447,' Hybrid',52.1,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2015,264759,' Hybrid',53.7,' Automatic',' AWD',' 5 stars'
' Toyota',' Camry',2016,2151296,' Hybrid',54.9,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2023,2940596,' Hybrid',56.1,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2021,2852621,' Hybrid',55.1,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2015,2551483,' Hybrid',55.7,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2023,2024678,' Hybrid',49.4,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2023,2144498,' Hybrid',50.4,' Automatic',' AWD',' 5 stars'
' Toyota',' Camry',2021,2902639,' Hybrid',54.8,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2023,2210444,' Hybrid',47.3,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2017,2565806,' Hybrid',56.8,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2018,2912009,' Hybrid',50,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2020,2324744,' Hybrid',55.5,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2017,2752746,' Hybrid',57,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2022,2384962,' Hybrid',54,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2016,2232828,' Hybrid',55.8,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2022,2205291,' Hybrid',52.8,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2021,2465272,' Hybrid',54,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2017,2029656,' Hybrid',47.3,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2017,2973122,' Hybrid',47.4,' Automatic',' AWD',' 5 stars'
' Toyota',' Camry',2021,2864184,' Hybrid',54.9,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2023,2202778,' Hybrid',49.5,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2017,2376691,' Hybrid',57.1,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2018,2448734,' Hybrid',49,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2023,2645848,' Hybrid',53.5,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2018,2721109,' Hybrid',47.6,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2022,2739394,' Hybrid',52.5,' Automatic',' FWD',' 5 stars'
' Toyota',' Camry',2015,2212867,' Hybrid',56.3,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2020,2254881,' Hybrid',52.1,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2015,2673664,' Hybrid',49.5,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2017,2325651,' Hybrid',50.1,' Manual',' RWD',' 5 stars'
' Toyota',' Camry',2016,2891887,' Hybrid',51.2,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2022,2321095,' Hybrid',50,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2018,2357124,' Hybrid',52.6,' Manual',' AWD',' 5 stars'
' Toyota',' Camry',2018,2260462,' Hybrid',55.8,' Automatic',' RWD',' 5 stars'
' Toyota',' Camry',2021,2460358,' Hybrid',47.8,' Manual',' FWD',' 5 stars'
' Toyota',' Camry',2021,2754739,' Hybrid',50.3,' Automatic',' FWD',' 5 stars'
' Porsche',' Clio',2019,6501971,' Electric',48,' Manual',' FWD',' 4 stars'
' Volkswagen',' Mustang',2010,9518157,' Diesel',33.1,' CVT',' RWD',' 4 stars'
' Mitsubishi',' Outback',2017,5935728,' Hybrid',16.7,' Automatic',' AWD',' 3 stars'
' Volkswagen',' Camry',2010,5764407,' Diesel',31.7,' Automatic',' RWD',' 4 stars'
' Hyundai',' Accord',2011,4621502,' Diesel',37.4,' Manual',' AWD',' 5 stars'
' Nissan',' A4',2022,9317052,' Hybrid',36.3,' CVT',' AWD',' 5 stars'
' Mitsubishi',' Clio',2018,1544015,' Petrol',32.3,' Manual',' RWD',' 3 stars'
' Subaru','911'',2013,2719445,' Electric',31.3,' Automatic',' FWD',' 5 stars'
' Ford',' Cherokee',2018,5467964,' Electric',41.8,' Manual',' FWD',' 5 stars'
' Chevrolet',' Altima',2022,2311727,' Electric',43.2,' Manual',' FWD',' 3 stars'
' Mitsubishi',' C-Class',2014,7797133,' Hybrid',45.7,' CVT',' AWD',' 5 stars'
' Hyundai','911'',2011,4857561,' Diesel',46.5,' CVT',' AWD',' 4 stars'
' Toyota',' A4',2020,8804246,' Electric',29.3,' Manual',' FWD',' 4 stars'
' Hyundai',' XC90',2018,3507901,' Diesel',46.5,' CVT',' FWD',' 5 stars'
' Audi',' Sportage',2023,544074,' Petrol',16.7,' CVT',' AWD',' 5 stars'
' Mitsubishi',' Camaro',2020,7133265,' Hybrid',25.6,' CVT',' FWD',' 5 stars'
' Mitsubishi',' Camaro',2010,1531165,' Diesel',28,' Manual',' RWD',' 4 stars'
' Audi',' Accord',2011,9236912,' Diesel',30.6,' CVT',' RWD',' 4 stars'
' Hyundai',' Camry',2020,1895938,' Hybrid',20,' Automatic',' FWD',' 3 stars'
' Nissan',' Golf',2020,1512431,' Hybrid',25,' CVT',' AWD',' 5 stars'
' Ford',' Eclipse',2019,369146,' Petrol',39.8,' Automatic',' RWD',' 4 stars'
' Subaru',' X5',2021,9918365,' Diesel',41.9,' Manual',' AWD',' 3 stars'
' Kia',' Eclipse',2022,2217378,' Diesel',38,' Automatic',' AWD',' 3 stars'
' BMW',' A4',2015,2463272,' Electric',29.2,' Manual',' AWD',' 5 stars'
' Audi',' XF',2018,9005909,' Petrol',15.4,' CVT',' RWD',' 4 stars'
' Toyota',' Model 3',2017,6070276,' Diesel',37.4,' Automatic',' RWD',' 3 stars'
' Nissan',' Mustang',2021,1512548,' Diesel',27.2,' Automatic',' FWD',' 5 stars'
' Nissan',' Mustang',2023,4285226,' Petrol',34.6,' CVT',' AWD',' 4 stars'
' Kia',' CX-5',2020,9368902,' Hybrid',18.1,' Manual',' RWD',' 3 stars'
' Volkswagen',' Golf',2021,6634905,' Diesel',39,' Manual',' AWD',' 4 stars'
' Audi',' A4',2021,9336405,' Diesel',40.3,' CVT',' RWD',' 4 stars'
' Volkswagen',' Camry',2011,764512,' Petrol',43.9,' Manual',' AWD',' 5 stars'
' Honda',' Cherokee',2020,3567703,' Electric',41.8,' CVT',' RWD',' 3 stars'
' Toyota',' C-Class',2016,4253295,' Electric',22.4,' Automatic',' AWD',' 4 stars'
' Renault',' Clio',2019,4765812,' Hybrid',43.8,' Manual',' RWD',' 3 stars'
' Porsche',' Camaro',2011,431463,' Diesel',48.5,' CVT',' FWD',' 3 stars'
' Jeep',' A4',2011,4923956,' Petrol',30.3,' CVT',' AWD',' 4 stars'
' Tesla',' XF',2017,740541,' Hybrid',48.1,' CVT',' FWD',' 3 stars'
' Porsche',' Elantra',2013,9257813,' Hybrid',33.4,' Automatic',' RWD',' 4 stars'
' Nissan',' CX-5',2022,7802874,' Petrol',25.3,' Automatic',' FWD',' 5 stars'
' Volvo',' C-Class',2018,4210347,' Diesel',22.6,' Manual',' FWD',' 3 stars'
' Porsche',' Model 3',2010,2174377,' Diesel',34.4,' Automatic',' AWD',' 4 stars'
' Tesla',' Camry',2022,6711135,' Hybrid',32,' Automatic',' RWD',' 5 stars'
' Jaguar',' Eclipse',2013,6784348,' Electric',46.3,' Automatic',' RWD',' 3 stars'
' Hyundai',' X5',2022,6826431,' Petrol',15.5,' Manual',' FWD',' 4 stars'
' Subaru',' XC90',2020,991731,' Hybrid',42,' Automatic',' RWD',' 3 stars'
' Mitsubishi',' Golf',2016,4107094,' Hybrid',26.7,' Manual',' RWD',' 4 stars'
' Mazda',' Elantra',2022,6962926,' Electric',49.2,' CVT',' AWD',' 5 stars'
' Subaru',' XC90',2020,7652678,' Electric',37.7,' Manual',' AWD',' 5 stars'
' Volkswagen',' Outback',2017,2501458,' Hybrid',30.3,' Automatic',' AWD',' 3 stars'
' Audi',' Camaro',2010,6265602,' Petrol',17.2,' CVT',' AWD',' 3 stars'
' Jeep',' Outback',2021,6077854,' Diesel',21.5,' CVT',' RWD',' 3 stars'
' Tesla',' Sportage',2020,7525597,' Hybrid',16.1,' Automatic',' RWD',' 5 stars'
' Volkswagen',' C-Class',2016,3027521,' Hybrid',37.7,' Manual',' RWD',' 3 stars'
' Honda',' Mustang',2020,6472414,' Diesel',20.9,' Automatic',' RWD',' 5 stars'
' Mercedes-Benz',' Model 3',2012,3645216,' Petrol',29.8,' Manual',' RWD',' 4 stars'
' Nissan',' Eclipse',2016,8642585,' Petrol',20.5,' CVT',' FWD',' 4 stars'
' Renault','911'',2016,6638517,' Hybrid',32.9,' Manual',' FWD',' 5 stars'
' Nissan',' Eclipse',2019,7936026,' Petrol',21.6,' CVT',' RWD',' 4 stars'
' Nissan',' Altima',2016,6647854,' Diesel',21.7,' CVT',' FWD',' 4 stars'
' Volkswagen',' Sportage',2014,3448905,' Petrol',37.8,' Manual',' AWD',' 4 stars'
' Subaru',' Model 3',2019,4256018,' Petrol',43.2,' Manual',' RWD',' 3 stars'
' Mazda',' Elantra',2013,2420398,' Diesel',30,' Automatic',' FWD',' 5 stars'
' Chevrolet',' Camaro',2017,3378115,' Electric',44.5,' Manual',' FWD',' 3 stars'
' Volvo',' X5',2017,6253716,' Diesel',25.4,' Manual',' FWD',' 5 stars'
' Porsche',' C-Class',2021,4814012,' Diesel',31.4,' Automatic',' FWD',' 4 stars'
' Nissan',' XF',2011,9790409,' Hybrid',47.9,' CVT',' AWD',' 3 stars'
' Hyundai',' A4',2023,3048275,' Hybrid',27.5,' Automatic',' FWD',' 5 stars'
' Mercedes-Benz',' Mustang',2012,2122618,' Petrol',23,' Manual',' FWD',' 4 stars'
' Hyundai',' Golf',2020,9734826,' Diesel',43.1,' Automatic',' AWD',' 4 stars'
' Mitsubishi',' Golf',2023,2114401,' Diesel',16,' Automatic',' RWD',' 5 stars'
' Jeep',' Eclipse',2015,3034432,' Diesel',48.2,' Automatic',' AWD',' 5 stars'
' Audi',' Outback',2011,5848958,' Electric',36.9,' Automatic',' RWD',' 3 stars'
' Tesla',' Sportage',2022,6535119,' Petrol',39.4,' Manual',' AWD',' 4 stars'
' Honda',' XC90',2016,9797354,' Hybrid',31.6,' CVT',' FWD',' 3 stars'
' Nissan',' Camry',2022,7695604,' Electric',48.9,' Manual',' RWD',' 4 stars'
' Mercedes-Benz',' X5',2013,580667,' Hybrid',27.4,' Automatic',' RWD',' 3 stars'
' Mitsubishi',' Camry',2012,2662276,' Diesel',17.7,' CVT',' RWD',' 5 stars'
' Renault',' Camaro',2014,3984715,' Electric',42.9,' Automatic',' FWD',' 4 stars'
' Volvo',' Camry',2013,7797564,' Diesel',47.3,' Manual',' RWD',' 3 stars'
' Mitsubishi',' A4',2013,1653634,' Hybrid',36.2,' CVT',' FWD',' 3 stars'
